faculty_id,activity_id
111706620,28104
111706620,28105
111706620,28106
111706620,28107
111706620,28108
111706620,28109
114002217,28215
114002217,28216
114002217,28217
111110548,28266
111110548,28270
113075443,28295
114023975,28296
114023975,28297
114023975,28298
112099407,28327
112099407,28328
111643735,28334
111110548,28336
111110548,28337
111110548,28338
111110548,28339
111110548,28340
111110548,28341
111110548,28342
111110548,28343
111110548,28344
111110548,28345
111110548,28346
112179795,28348
112179795,28349
112179795,28350
112179795,28351
112179795,28352
111643735,28353
111643735,28354
113116836,28356
111643735,28358
111643735,28359
111643735,28360
112110324,28378
112110324,28381
114000904,28387
114000904,28388
111643336,28389
111110347,28390
113069189,28391
111110347,28392
111110347,28393
111110347,28394
111110347,28395
111110347,28396
111110548,28397
114022280,28398
111669995,28399
111669995,28400
111727002,28401
111727002,28402
111727002,28403
111727002,28404
111727002,28405
111727002,28406
111727002,28409
111727002,28410
111727002,28412
111110548,28416
112093478,28417
112093478,28419
112140516,28420
112140516,28421
112140516,28422
111112331,28424
111110059,28425
111669772,28442
111669772,28443
111669772,28444
111669772,28445
111669772,28446
111110261,28455
111110261,28457
111110261,28459
111110261,28460
112052788,28470
112052788,28471
112052788,28472
112052788,28473
112052788,28474
112052788,28476
112052788,28477
112052788,28478
112052788,28480
112052788,28481
111110261,28498
111110261,28499
111110261,28500
111110261,28501
111110261,28502
111110261,28503
111110261,28504
111110261,28505
111110261,28506
111110261,28507
111715805,28508
111110261,28509
112139145,28525
112145056,28566
114028031,28717
114028031,28718
113075443,28735
113075443,28736
113075443,28737
113075443,28738
113075443,28741
114022280,28742
111201769,28829
111201769,28830
111201769,28833
111319147,28834
111201769,28836
111319147,28837
111702833,28946
111702833,28947
111702833,28948
112184269,28958
112179795,28960
112179795,28961
112179795,28962
112179795,28963
112179795,28964
112179795,28965
114029620,28966
114029620,28967
114029620,28968
114029620,28969
114029620,28970
114029620,28971
114029620,28973
114029620,28976
114029620,28977
114029620,28978
114029620,28979
114029620,28980
114029620,28981
114029620,28982
114029620,28983
114029620,28984
114029620,28985
114029620,28986
114029620,28987
114029620,28988
114029620,28990
114029620,28991
114029620,28993
114029620,28994
114029620,28996
111110041,29006
111110041,29007
111110041,29008
113024765,29095
113024765,29096
114026821,29098
114026821,29099
114026821,29100
114026821,29101
113088529,29106
113088529,29107
113088529,29108
113088529,29109
113088529,29110
112099407,29112
112139145,29147
114022280,29149
111699531,29253
111699531,29254
111699531,29255
111699531,29256
111699531,29257
111699531,29258
111699531,29259
113083497,29260
113083497,29262
113083497,29263
113083497,29265
113083497,29266
113083497,29268
113083497,29269
113083497,29270
113083497,29271
113083497,29272
113026222,29302
113026222,29303
113026222,29304
113118110,29305
113118110,29307
113118110,29308
111110347,29312
111110347,29313
112113480,29314
112113480,29315
112113480,29316
112113480,29317
112113480,29318
112113480,29319
112113480,29320
112113480,29321
112113480,29322
112113480,29323
112113480,29324
112113480,29325
112113480,29326
112113480,29327
112113480,29328
112113480,29329
112113480,29330
112113480,29331
112113480,29332
112113480,29333
112113480,29334
112113480,29335
112113480,29336
112113480,29337
112113480,29338
112113480,29339
112113480,29340
112113480,29341
112113480,29342
112113480,29343
112113480,29344
112113480,29345
112113480,29346
112113480,29347
112113480,29348
112113480,29349
112113480,29350
112113480,29351
112113480,29352
112113480,29353
112113480,29354
112113480,29355
112113480,29356
112113480,29357
112113480,29358
112113480,29359
112113480,29360
112113480,29361
112113480,29362
112113480,29363
112113480,29364
112113480,29365
112113480,29366
112113480,29367
112113480,29368
112113480,29369
112113480,29370
112113480,29371
112113480,29372
112113480,29373
112113480,29374
112113480,29375
112113480,29376
112113480,29377
112113480,29378
112113480,29379
112113480,29380
112113480,29381
112113480,29382
112113480,29383
112113480,29384
112113480,29385
114002258,29386
112113480,29387
112113480,29388
112113480,29389
113118110,29390
114063174,29405
114063174,29407
111111683,29426
112184269,29435
112146020,29454
112146020,29457
112146020,29459
112146020,29460
112146020,29461
112146020,29462
112146020,29463
114046497,29492
114046497,29493
114046497,29494
114046497,29497
114046497,29498
111114223,29501
111114223,29502
111114223,29503
111114223,29504
111114223,29505
111114223,29506
111114223,29507
111114223,29508
111114223,29509
111114223,29510
111114223,29511
111114223,29512
111114223,29513
111114223,29514
111114223,29515
111114223,29516
111114223,29517
111114223,29518
111114223,29519
111114223,29520
112088454,29521
112088454,29524
112088454,29526
112088454,29527
112088454,29528
112088454,29529
112088454,29530
112088454,29532
112088454,29533
111114223,29534
112145571,29541
114046497,29542
113083497,29594
112146020,29597
114060599,29610
114060599,29611
114060599,29612
114060599,29613
114060599,29614
114060599,29615
114060599,29616
114060599,29617
112140516,29618
111643447,29627
111643447,29628
111110252,29634
111706620,29635
111110252,29636
111110252,29637
111110252,29638
111110252,29639
111110252,29640
111110252,29641
111110252,29642
111110252,29643
111110252,29644
111643447,29673
111643447,29674
111146699,29677
112032282,29678
112032282,29679
114048777,29680
114048777,29681
114048777,29682
114048777,29683
114048777,29684
114048777,29685
114048777,29686
111114394,29687
111146699,29688
111146699,29692
111146699,29693
113116029,29702
111643302,29707
114060624,29708
114060624,29709
114060624,29710
114060624,29711
114060624,29712
114060624,29713
114060624,29714
114060624,29715
114060624,29716
114060624,29720
114060624,29721
114060624,29722
114060624,29723
114060624,29724
114060624,29725
112139145,29726
114060599,29734
114060599,29737
114060599,29738
114060599,29739
114060624,29745
114060624,29747
114060624,29751
114060624,29753
114060624,29756
114060624,29758
114060624,29760
114060624,29763
114060624,29765
114060624,29766
114060624,29767
114060624,29768
114060624,29769
114060624,29770
114060599,29771
114060599,29772
114060599,29773
114060624,29774
114060624,29775
114060624,29776
114060624,29777
114060624,29778
114060624,29779
113144224,29780
114060624,29781
114060599,29782
114060599,29783
114060624,29784
114060599,29786
114060599,29787
111715805,29797
111110059,29801
111110059,29804
111110059,29806
111110059,29811
111110059,29813
111110059,29814
111110059,29817
111110059,29819
111110059,29821
111110059,29823
111110059,29824
111110059,29825
111110059,29826
114002217,29831
114002217,29835
111715805,29842
112142993,29850
111240873,29859
111240873,29860
111240873,29861
111240873,29864
111240873,29865
111240873,29866
111240873,29867
112142993,29869
111240873,29871
111240873,29872
111240873,29873
111240873,29874
111240873,29875
111240873,29876
111240873,29877
111240873,29879
111240873,29881
111319147,29890
113106816,29893
113106816,29895
111240873,29905
113151490,29909
113151490,29913
111351647,29964
111351647,29966
111351647,29968
113151490,29979
113151490,29981
113151490,29983
113151490,29985
113151490,29987
112145056,29994
112145056,29999
113151490,30002
113151490,30003
113146926,30004
112179883,30012
112145056,30015
113069189,30019
112145056,30020
112145056,30021
112145056,30022
112145056,30023
112142993,30025
112142993,30026
112142993,30027
112142993,30028
112142993,30029
112142993,30030
111110020,30031
111110020,30032
111110020,30033
111110020,30034
111110020,30035
111110020,30036
111110020,30037
113083482,30038
113083482,30039
113083482,30040
113083482,30042
113083482,30043
113083482,30044
113083482,30045
113083482,30046
113075443,30061
113075443,30063
113075443,30066
111643701,30067
111643701,30068
111643701,30069
114029620,30071
113083497,30072
113083497,30073
113083497,30074
113083497,30075
113083497,30076
113083497,30081
113083497,30082
111113451,30097
112104411,30098
112104411,30099
112104411,30100
112104411,30101
112104411,30102
112104411,30103
112104411,30104
112104411,30105
112104411,30106
112104411,30107
112104411,30108
112104411,30109
112104411,30110
112104411,30111
112104411,30112
112104411,30113
112104411,30114
112104411,30115
112104411,30116
112104411,30117
112104411,30118
112104411,30119
112104411,30120
112104411,30121
112104411,30122
112104411,30123
112104411,30124
112104411,30125
112104411,30126
112104411,30127
112104411,30128
112104411,30129
112104411,30130
112104411,30131
112104411,30132
112104411,30133
112104411,30134
112104411,30135
112104411,30136
112104411,30137
112104411,30138
112104411,30139
112104411,30140
112104411,30141
112104411,30142
112104411,30143
112104411,30144
112104411,30145
112104411,30146
112104411,30147
112104411,30148
112104411,30149
112104411,30150
112104411,30151
112104411,30152
112104411,30153
112104411,30154
112104411,30155
112104411,30156
112104411,30157
112104411,30158
112104411,30159
112104411,30160
112104411,30161
112104411,30162
112104411,30163
112104411,30164
112104411,30165
112104411,30166
112104411,30167
113075443,30168
112104411,30178
112104411,30179
112104411,30180
111319147,30181
111319147,30182
111113451,30183
113078547,30187
113078547,30188
113078547,30210
113078547,30211
113078547,30212
113078547,30231
111669985,30238
111146699,30252
113144147,30273
113144147,30274
113144147,30287
113144147,30288
114002258,30306
114002258,30309
114002258,30311
114060599,30320
112110324,30323
112110324,30326
112110324,30328
113144147,30329
112110324,30330
112110324,30331
113070031,30346
113070031,30348
113070031,30350
113070031,30351
113070031,30354
113070031,30355
113070031,30356
113070031,30358
111669892,30359
111669892,30360
113070031,30364
112052765,30387
112052765,30388
111351647,30401
113168274,30416
113168274,30417
113168274,30429
113168274,30431
113168274,30436
113168274,30437
113168274,30438
113168274,30439
112099407,30442
112099407,30443
112099407,30445
113144224,30450
112099407,30451
113144224,30454
113144224,30456
113144224,30457
113144224,30459
114002257,30465
114002257,30469
113078547,30488
113078547,30489
113078547,30490
113078547,30491
113078547,30492
113078547,30493
113078547,30494
113078547,30496
114002217,30499
113116836,30502
113116836,30503
113116836,30505
113116836,30509
113116836,30510
113116836,30511
114002257,30519
114002257,30520
114002257,30521
112139145,30523
114002257,30539
111110005,30543
111110005,30547
113116836,30549
113116836,30551
111110005,30552
111110005,30555
114002257,30556
113116836,30558
114002257,30559
113116836,30560
114002257,30562
113116836,30563
114002257,30565
114002257,30566
114002257,30567
111669772,30568
111110005,30569
111110005,30571
111669772,30580
111669772,30583
111669772,30592
111669772,30593
114002257,30616
114002257,30617
114002257,30621
114002257,30622
111670030,30634
111670030,30636
111670030,30637
111670030,30638
114054542,30645
114054542,30646
114054542,30647
114054542,30648
114054542,30649
114054542,30650
114054542,30651
114054542,30652
114054542,30653
114054542,30654
114054542,30655
114054542,30656
114054542,30657
114054542,30658
114054542,30659
114054542,30660
114054542,30661
114054542,30662
114054542,30663
114054542,30664
114054542,30665
114054542,30667
114054542,30668
114054542,30669
114054542,30670
114054542,30671
114054542,30672
114054542,30676
114054542,30677
114054542,30679
114054542,30680
111240873,30746
114063174,30754
111358636,30778
114054542,30780
114054542,30782
114054542,30783
111110347,30787
114002257,30792
112146020,30826
112146020,30827
112146020,30829
112146020,30830
112146020,30831
112146020,30832
112146020,30835
112179883,30838
111110634,30845
112176072,30868
112176072,30873
112176072,30874
112176072,30875
111116958,30885
111116958,30891
111116958,30892
111116958,30893
111116958,30895
111116958,30896
111116958,30897
111110100,30898
111110100,30899
111110100,30900
111110100,30901
111110100,30902
112145571,30903
114004157,30910
111669892,30911
111110100,30913
111110100,30918
111110100,30919
111110100,30920
111358636,30925
111358636,30926
111358636,30927
111358636,30930
111358636,30931
113089601,30950
113089601,30951
113089601,30952
113089601,30953
113083482,30981
114002257,31021
114002257,31022
111643336,31044
111643336,31045
113078547,31053
113120950,31072
113120950,31074
113120950,31075
113120950,31077
113120950,31079
111715805,31087
111110214,31089
111110214,31091
111110100,31100
113146926,31104
113146926,31107
111110100,31110
111110100,31111
111110100,31112
111110100,31113
111110100,31114
111110100,31115
111110100,31116
111113612,31118
111113612,31123
111113612,31125
111113612,31126
111110100,31127
111110100,31128
111110100,31129
111113612,31134
111113612,31135
111113612,31136
111113612,31139
111113612,31140
114028031,31146
114028031,31150
113069189,31165
113153909,31170
111110100,31173
111110100,31186
111110100,31190
112145056,31200
111715805,31225
112184269,31243
112184269,31246
112182688,31252
112182688,31254
113116789,31257
113116789,31260
112182688,31264
112100122,31266
112182688,31268
111111800,31286
111111800,31287
111111800,31289
111111800,31290
112182688,31292
111669892,31296
111669892,31297
111669892,31298
111111800,31299
112145571,31300
112145571,31301
112145571,31302
112182688,31303
112182688,31304
113118296,31307
113118296,31308
113118296,31310
113118296,31311
112088454,31332
114060624,31343
114060624,31346
111110183,31348
111110183,31349
111319147,31350
111319147,31351
111110183,31356
111110183,31388
111110183,31389
111110183,31390
111110183,31392
111110183,31393
111110183,31394
111110183,31395
111110183,31396
111110183,31397
112102649,31434
112102649,31435
112102649,31436
112102649,31437
112102649,31438
112102649,31440
112099407,31458
112099407,31459
112099407,31460
111110100,31520
112145571,31545
113116029,31547
113116029,31548
113116029,31549
113116029,31550
113116029,31560
113116029,31561
113116029,31562
113116029,31563
113116029,31564
112182688,31585
112182688,31586
111111900,31587
111110323,31588
111110323,31590
111110323,31591
111110323,31592
111110323,31593
111110323,31594
113146329,31595
113146329,31596
113146329,31597
113146329,31598
113146329,31599
112033875,31604
112033875,31608
112033875,31611
112033875,31612
112033875,31613
112033875,31614
112033875,31615
112033875,31616
113146329,31641
113017246,31679
113017246,31681
113017246,31683
113017246,31684
113017246,31685
111277518,31715
111277518,31716
111110323,31755
111110323,31756
111643332,31757
111110323,31758
111110323,31759
111110323,31761
111110323,31762
111110323,31763
111110323,31764
111110323,31765
111110323,31766
111110323,31767
111110323,31768
111110323,31769
111110323,31770
111110323,31771
111110323,31772
111110323,31773
111110323,31774
111110323,31775
111110323,31776
111110323,31777
111110323,31778
112001853,31780
112001853,31781
112001853,31782
112001853,31783
112001853,31784
111110634,31798
111110634,31799
112033875,31801
111110634,31803
111110634,31804
111110634,31805
111110634,31809
111110634,31810
112001853,31834
112001853,31836
111277518,31839
111277518,31841
111110634,31842
111110634,31844
111277518,31845
112001853,31846
112001853,31847
112001853,31848
112001853,31849
112001853,31850
111277518,31851
111110634,31852
111277518,31863
112001853,31864
112001853,31865
112001853,31866
112001853,31870
112001853,31871
112001853,31872
112001853,31873
111715805,31889
111110634,31899
112001853,31900
111110634,31902
112110324,31903
111112417,31906
114000904,31907
114000904,31908
114000904,31911
112181986,31935
112181986,31937
114000904,31949
111110100,31958
111110100,31959
111110100,31960
111110100,31961
114001941,32071
111110143,32078
111110143,32079
111301723,32080
111301723,32081
111301723,32082
111301723,32083
111301723,32084
111715805,32104
111715805,32107
111715805,32109
111715805,32110
111715805,32111
111715805,32112
111715805,32113
111715805,32114
111715805,32115
111715805,32116
111715805,32117
111715805,32118
111715805,32119
113088529,32122
113088529,32124
113088529,32125
113088529,32126
113088529,32127
113088529,32128
113088529,32129
112104411,32139
113088529,32142
113088529,32143
113088529,32144
113088529,32145
113088529,32146
112192272,32176
112104411,32179
114003223,32255
114003223,32256
114003223,32257
114003223,32258
114003223,32259
114003223,32260
114003223,32261
111351647,32263
111351647,32264
111351647,32265
113124431,32266
113124431,32267
113124431,32268
113124431,32269
113124431,32270
113124431,32271
113124431,32272
113124431,32273
113124431,32274
113124431,32275
113124431,32276
113124431,32277
113124431,32278
113124431,32279
113124431,32280
111112331,32281
113124431,32282
113124431,32283
113124431,32284
113124431,32285
113124431,32286
113124431,32287
111112331,32288
111112331,32289
113124431,32290
111112331,32291
113124431,32292
113124431,32293
113124431,32294
113124431,32295
114003223,32297
114022280,32298
111351647,32304
111351647,32305
111351647,32307
111351647,32308
111351647,32309
111351647,32310
111351647,32311
111351647,32312
111351647,32313
111351647,32314
111351647,32315
111351647,32316
112103309,32317
112103309,32318
112103309,32319
112103309,32320
112103309,32321
112103309,32322
112103309,32323
112103309,32324
111641510,32325
112002659,32333
111641391,32334
111641391,32335
111641391,32336
111641391,32337
111641391,32338
111641391,32339
111641391,32340
111641391,32341
111641391,32342
111641391,32343
111641391,32344
111641391,32345
111641391,32346
111641391,32347
111641391,32348
111641391,32349
111641391,32350
111641391,32351
111641391,32352
111641391,32353
111641391,32354
111641391,32355
111641391,32356
111641391,32357
111641391,32358
111641391,32359
111643642,32363
111643642,32364
111643642,32365
111643642,32366
111643642,32367
111643642,32368
111643642,32369
111643642,32370
111643642,32371
111643642,32372
111643642,32373
111643642,32374
111643642,32375
111643642,32376
111643642,32377
111643642,32378
111643642,32379
111643642,32380
111643642,32381
113059727,32382
113059727,32383
113059727,32384
113059727,32385
114002030,32391
114002030,32393
112002659,32397
112002659,32399
113144147,32401
113144147,32402
112002659,32419
112002659,32420
112002659,32422
112002659,32427
111110239,32430
112088454,32480
112088454,32482
112088454,32483
112088454,32485
112088454,32486
112088454,32487
112088454,32488
112088454,32489
112088454,32491
112088454,32492
112088454,32493
112088454,32494
112088454,32495
112088454,32496
112088454,32497
112088454,32503
112088454,32505
112088454,32507
112113480,32527
112207077,32531
112207077,32561
112176072,32563
114022280,32564
111240873,32572
111358865,32627
111358865,32628
111358865,32629
111358865,32630
111358865,32631
112088454,32636
112002659,32640
113153409,32650
113153409,32651
113153409,32653
113153409,32654
113153409,32655
112002659,32656
111110070,32665
111110070,32666
111110070,32667
111110070,32669
113153409,32675
113153409,32676
113153409,32677
113153409,32678
113075443,32681
113075443,32682
111358865,32774
111643701,32845
112139424,32871
113017246,32900
113017246,32901
113017246,32902
113084385,32907
113084385,32909
113084385,32910
113084385,32911
113084385,32912
113151490,32973
113122305,32976
111643735,32980
111669985,32981
113075443,33075
114002217,33077
114022280,33079
114026821,33116
111110059,33117
113146926,33142
112100122,33194
111341916,33195
111341916,33196
111341916,33197
111341916,33198
113118296,33200
113118296,33201
111110020,33203
114022280,33251
111727002,33255
111727002,33256
111727002,33257
111727002,33258
111727002,33259
111727002,33260
111727002,33261
113075443,33265
114028031,33271
114028031,33272
114028031,33273
114031140,33281
114031140,33282
114031140,33283
111641510,33284
113022490,33285
113022490,33286
114003223,33303
114003223,33304
114003223,33305
113075443,33316
113075443,33317
114028031,33318
112099407,33320
112052788,33328
112052788,33329
112052788,33330
111319147,33331
111319147,33332
111110005,33333
111110005,33334
111110005,33335
111110005,33336
111110005,33343
111110005,33344
111110005,33345
114022280,33356
111715805,33372
114087590,33379
114087590,33380
114087590,33381
114087590,33382
114087590,33383
114087590,33384
114087590,33385
114087590,33386
114087590,33387
114087590,33388
114087590,33389
114087590,33390
114087590,33391
114087590,33392
114087590,33393
114087590,33394
114087590,33395
114087590,33396
114087590,33397
114087590,33398
114087590,33399
114087590,33400
114087590,33401
114087590,33402
114087590,33403
114087590,33404
114087590,33405
114087590,33406
114087590,33407
114087590,33409
114087590,33410
114087590,33411
114087590,33413
114087590,33414
114087590,33415
114087590,33416
114087590,33417
114087590,33418
114087590,33419
114087590,33420
114087590,33421
114087590,33422
114087590,33423
114087590,33424
114087590,33425
114087590,33426
114087590,33427
114087590,33428
114087590,33430
114087590,33431
114087590,33433
114087590,33434
114087590,33435
114087590,33436
114087590,33437
114087590,33438
114087590,33439
114087590,33440
114087590,33441
114087590,33442
114087590,33443
114087590,33444
114087590,33446
114087590,33448
114087590,33449
114087590,33450
114087590,33451
114087590,33452
114087590,33453
114087590,33454
114087590,33455
114087590,33456
114087590,33457
114087590,33459
114087590,33460
114087590,33461
114087590,33463
114087590,33464
114087590,33465
114087590,33467
114087590,33468
114087590,33469
114087590,33470
114087590,33471
114087590,33472
114087590,33475
114087590,33476
114087590,33478
114087590,33479
114087590,33480
114087590,33481
114087590,33483
114087590,33484
114087590,33485
114087590,33486
114087590,33488
114087590,33490
114087590,33492
114087590,33493
114087590,33494
114087590,33499
114087590,33500
114087590,33501
114087590,33503
114087590,33508
114087590,33511
114087590,33512
114087590,33513
114087590,33514
114087590,33516
114087590,33517
114087590,33519
114087590,33521
114087590,33522
114087590,33523
114087590,33524
114087590,33528
114087590,33529
114087590,33530
114087590,33532
114087590,33535
114087590,33536
114087590,33537
114087590,33540
114087590,33542
114087590,33545
114087590,33547
114087590,33551
114087590,33555
114087590,33560
114087590,33563
114087590,33564
114087590,33567
114087590,33568
114087590,33569
114087590,33570
114087590,33572
112139145,33586
112139145,33587
111111900,33592
111111900,33597
112100122,33599
112100122,33600
114028031,33605
114028031,33606
114028031,33607
114028031,33608
111669970,33609
111110634,33612
111110634,33613
111110634,33614
111110634,33615
113168274,33739
113168274,33740
113168274,33745
113168274,33749
113168274,33750
113168274,33751
114028031,33752
114028031,33753
114087590,33758
114087590,33759
114087590,33760
114087590,33761
113122305,33773
111201769,33797
113075443,33801
113075443,33802
113075443,33803
114028031,33815
114028031,33816
114028031,33817
114028031,33818
111111900,33820
114002217,33822
114002217,33823
114002217,33824
114022280,33842
111110020,33849
114029620,33851
114029620,33852
111110261,33853
111110261,33854
111110261,33856
111110261,33857
111110261,33858
111110261,33859
111110261,33860
111110261,33861
111110261,33862
111110261,33863
111110261,33864
111110261,33865
111110261,33866
111110261,33867
112139145,33873
114022280,33874
111146699,33875
111146699,33876
114087965,33877
114087965,33878
114087965,33879
114087965,33880
114087965,33881
114087965,33882
114087965,33883
114087965,33884
114087965,33885
114087965,33886
114087965,33887
114087965,33888
114087965,33890
114087965,33891
114087965,33892
114087965,33893
114087965,33894
114087965,33895
114087965,33896
114087965,33897
114087965,33898
114087965,33899
114087965,33900
114087965,33901
114087965,33902
114087965,33903
111110020,33926
113017246,33927
111110347,33937
112145571,33988
112145571,33989
112139145,33991
112139145,33992
114087965,34000
114087965,34001
114087965,34003
112099407,34004
112088454,34042
112088454,34043
112088454,34044
113144224,34045
113144224,34046
114087965,34068
114087965,34069
114087965,34070
114087965,34071
114087965,34072
114087965,34073
114087965,34074
114087965,34075
114087965,34076
114087965,34077
114087965,34078
114087965,34080
114087965,34081
114087965,34082
114087965,34083
114087965,34084
114087965,34085
113069189,34089
112176072,34162
112113480,34168
112113480,34169
114087590,34171
114048777,34173
114048777,34174
114048777,34175
114048777,34176
113146926,34184
114031140,34191
114031140,34192
114031140,34193
114031140,34194
114087965,34196
114087965,34197
114087965,34198
114087965,34199
114087965,34200
114087965,34201
114087965,34202
114087965,34203
114087965,34204
114087965,34205
114087965,34206
114087965,34208
114087965,34209
114087965,34210
114087965,34211
114087965,34212
114087965,34213
114087965,34214
114087965,34215
114087965,34216
114087965,34217
114087965,34218
114087965,34219
114087965,34220
114087965,34221
114087965,34222
114087965,34223
114087965,34224
114087965,34225
114087965,34226
114087965,34228
114087965,34230
114087965,34231
114087965,34232
114087965,34233
114087965,34234
114087965,34235
114087965,34236
114087965,34237
114087965,34238
114087965,34239
114087965,34240
114087965,34241
114087965,34242
114087965,34243
114087965,34244
114087965,34245
114087965,34246
114087965,34247
114087965,34248
114087965,34249
114087965,34250
114087965,34251
114087965,34252
114087965,34253
114087965,34254
114087965,34256
114087965,34257
114087965,34258
114087965,34259
114087965,34260
114087965,34261
114087965,34262
114087965,34264
114087965,34266
114087965,34267
114087965,34268
114087965,34269
114087965,34270
114087965,34271
114087965,34272
114087965,34273
114087965,34274
114087965,34275
114087590,34285
114087590,34286
111618272,34295
111618272,34296
112179795,34297
112052788,34298
113022490,34356
113022490,34357
113022490,34358
113022490,34359
113022490,34361
114028031,34364
113122305,34414
113122305,34415
111319147,34425
111319147,34426
111643447,34427
111643642,34450
111643642,34451
111643642,34452
111643642,34453
111643642,34454
111643642,34455
111643642,34456
111643642,34457
111643642,34458
111643642,34459
111643642,34460
111643642,34461
111643735,34496
111643735,34497
112145571,34498
112145571,34499
112100122,34505
112192272,34509
112192272,34510
112192272,34511
112192272,34513
111110548,34525
111110548,34526
111110548,34527
111110548,34528
111110548,34529
111110548,34530
111110548,34531
111110548,34532
111110548,34533
111110548,34534
111110548,34535
111110548,34536
111110548,34537
111110548,34538
111110548,34539
113122305,34586
113122305,34588
111112331,34589
111112331,34590
111112331,34593
111112331,34595
114054542,34602
111110548,34711
111110548,34712
111110548,34713
114086407,34714
114086407,34715
114086407,34716
114086407,34717
111699531,34800
111699531,34801
112100122,34802
112100122,34803
112100122,34804
112100122,34805
112100122,34806
111699531,34809
111699531,34810
112181986,34811
114023975,34817
111110005,34818
111110005,34819
111110005,34820
111110005,34821
113106816,34840
113106816,34841
113106816,34842
113106816,34843
113106816,34844
113106816,34846
114023975,34888
114023975,34893
114023975,34894
114023975,34895
114023975,34898
114023975,34899
114023975,34900
114023975,34901
114023975,34902
114002217,34903
113075443,35027
113075443,35028
113116836,35033
113116836,35034
113116836,35035
113116836,35036
113116836,35038
113116836,35039
113116836,35040
113116836,35041
113116836,35043
112181986,35044
112181986,35045
112181986,35046
113116836,35047
113116836,35048
113116836,35049
113116836,35050
113116836,35051
113116836,35052
113116836,35053
113116836,35054
113116836,35055
113116836,35056
113116836,35057
113116836,35058
113116836,35059
111146699,35060
113116836,35061
111146699,35063
111146699,35064
111146699,35065
113116836,35073
113116836,35103
113116836,35104
113116836,35105
113116836,35106
113083482,35107
113116836,35108
113116836,35109
111670037,35113
111670037,35114
111670037,35115
111670037,35117
113116836,35118
111670037,35119
111670037,35120
111670037,35121
113116836,35122
113116836,35123
111670037,35124
111641510,35151
111641510,35152
111641510,35153
111641510,35154
113026222,35156
113026222,35159
113026222,35168
113026222,35172
113026222,35174
113026222,35175
113026222,35176
113089601,35208
113089601,35210
113089601,35211
113089601,35212
113089601,35213
114003223,35250
114003223,35251
114003223,35252
111116958,35285
111116958,35297
111116958,35299
114060599,35311
114023975,35314
114046497,35340
114048777,35359
114048777,35361
114048777,35362
114048777,35363
113083482,35393
113083482,35394
113024765,35396
113024765,35397
111618272,35399
111618272,35400
111618272,35401
111618272,35402
111618272,35407
111618272,35408
111618272,35409
111618272,35410
111618272,35411
111618272,35412
111618272,35413
111618272,35414
111113612,35415
111113612,35416
113116836,35425
113116836,35426
113116836,35427
113116836,35428
111146699,35437
111146699,35441
111727002,35454
111727002,35455
111727002,35456
111727002,35472
111727002,35474
114002257,35475
114002257,35476
111727002,35477
111727002,35480
111715805,35488
113083497,35493
113083497,35494
113083497,35495
113083497,35496
113083497,35498
113083497,35499
113083497,35500
113083497,35502
113083497,35503
113083497,35510
113151490,35511
113151490,35512
114002257,35514
114063174,35515
113116836,35516
113116836,35517
113116836,35518
113116836,35519
113116836,35520
113116836,35521
113116836,35522
114022280,35523
114022280,35524
112146020,35525
114022280,35526
113075443,35527
113116836,35531
113083497,35538
113116836,35539
113116836,35540
113116836,35541
113116836,35542
113116836,35543
113116836,35544
113116836,35545
113116836,35546
113116836,35547
113116836,35548
113116836,35550
113116836,35551
113116836,35552
113116836,35553
113116836,35554
113116836,35555
113116836,35556
113116836,35557
113116836,35558
113116836,35559
113116836,35560
113116836,35561
113116836,35562
113116836,35563
113116836,35564
113116836,35565
113116836,35566
113116836,35568
113116836,35569
113116836,35570
113116836,35571
113116836,35572
113116836,35573
113116836,35574
113116836,35575
113116836,35576
113116836,35577
113116836,35578
113116836,35579
113116836,35580
113116836,35581
113116836,35582
113116836,35583
113116836,35584
113116836,35585
114002030,35586
114002030,35587
112146020,35588
112146020,35589
112146020,35590
112146020,35591
111110634,35600
113078547,35625
113078547,35626
113078547,35627
113078547,35628
113078547,35629
113078547,35630
113078547,35631
113078547,35632
111669855,35638
111669855,35639
111669855,35640
111669855,35641
111669855,35642
111669855,35643
111669855,35644
111319147,35645
111319147,35647
111319147,35649
111319147,35650
111669855,35651
111669855,35652
111669855,35653
111669855,35654
111669855,35655
114002217,35656
114002217,35657
114002217,35658
113078547,35659
113078547,35660
114002217,35675
113078547,35677
113146926,35680
112093478,35681
111351647,35684
111351647,35686
111351647,35687
111351647,35688
111351647,35689
111146699,35828
111669772,35842
111669772,35843
111201769,35845
112093478,35846
111669772,35847
114002257,35848
114002257,35849
114002257,35850
114002257,35851
111669772,35852
111669772,35854
114002257,35855
111669772,35856
114002257,35857
114002257,35858
111669772,35859
114002257,35860
114002257,35861
114002257,35862
114002257,35863
114002257,35865
111669772,35866
114002257,35873
111669772,35878
114002257,35884
111240873,35899
111240873,35900
111240873,35901
111240873,35902
111240873,35903
111240873,35904
111715805,35905
111669772,35921
111618272,35922
111618272,35924
111618272,35925
111618272,35927
111618272,35928
111618272,35929
111618272,35930
111618272,35931
111618272,35939
111618272,35940
111618272,35941
111618272,35942
111618272,35943
111618272,35944
111618272,35945
111618272,35946
112088454,35952
112088454,35953
113083482,35964
111277518,35998
111277518,35999
111277518,36000
111277518,36006
111277518,36007
111277518,36008
111277518,36009
111277518,36010
